hour,price,demand_frac
149,35.10499235631278,0.6874160304224515
150,38.24210809179179,0.8301836396332921
151,39.80398453644672,0.9012633780580723
152,40.05090266640359,0.9334998730204381
153,40.02329633985431,0.9208547827681268
154,38.85699030568479,0.8581664337109757
155,38.62436571895218,0.8475798762193687
156,35.89446959434491,0.72334450335876
157,36.39765252751981,0.746243953179061
158,36.231231709628844,0.7386702758599554
159,38.85354114761449,0.8580094653065538
160,40.102933503253794,0.9573326211660376
161,40.34124044707741,1.0664892236217636
162,40.5691137584497,1.1708666960555687
163,40.60520903861038,1.187400155315337
164,40.60646980032898,1.1879776477857664
165,40.32014154459583,1.0568248618810532
166,40.002192400994915,0.9111881141123009
167,37.59468822584873,0.8007200832298872
168,33.88839433311668,0.6320496347303841
169,32.56028041261166,0.571608240412114
170,31.9319636733711,0.5430140519115012
171,32.192272375262675,0.5548604911759305
172,33.6955615984531,0.6232739723618727
173,35.398041762961654,0.7007524727776862
174,37.79340558951441,0.8097635503224071
175,40.111193573336436,0.9611161499705312
176,40.18892896472799,0.996722880847617
177,40.21477799326112,1.008563039955809
178,39.705905349909614,0.8967998733116946
179,37.14492892697895,0.7802518999576566
180,35.88803572877973,0.7230517033213442
181,37.06775152229997,0.7767396184608341
182,37.83872841524463,0.8118261555999249
183,38.54671289772456,0.8440459588985113
184,40.089415676952385,0.951140774768391
185,40.49556020127818,1.1371754562177665
186,40.5285500752305,1.1522864827715822
187,40.6291321651551,1.198358154154316
188,40.665163233477,1.2148622011525458
189,40.36296504709155,1.0764401863977735
190,40.112279370965965,0.961613500061524
191,38.51034598618244,0.8423909300589524
192,33.93315839289836,0.6340868110198423
193,32.6367668743314,0.5750890776516289
194,32.30573909694917,0.5600242702475684
195,31.43789167016984,0.5205292331726463
196,33.26756966437037,0.6037964043207993
197,35.03233495993098,0.6841094508609775
198,37.498728401881536,0.7963530289662684
199,40.00646152616345,0.9131435888096735
200,40.157155273462436,0.9821689273187121
201,40.19332477435077,0.9987363834160516
202,38.97223776780346,0.8634112528447491
203,37.960810882910366,0.8173820303284466
204,36.4609537304968,0.7491247399179709
205,36.234150567750476,0.738803110741034
206,37.61479328624655,0.8016350483277874
207,39.10314027989776,0.8693685206879584
208,40.21571589737634,1.0089926473562618
209,40.399622458827224,1.0932311302774758
210,40.58147860033199,1.1765304174231335
211,40.70507842412569,1.2331453721238754
212,40.65531027749617,1.2103490502482661
213,40.423270112360754,1.1040629485801854
214,40.060909966290694,0.9380837212201831
215,38.80460280999969,0.8557823209965746
216,34.301026094853,0.6508281737053122
217,33.24053466029471,0.6025660630703202
218,31.700249087776996,0.5324689078384217
219,32.017448683231635,0.5469044058258075
220,32.63534520561399,0.5750243786538903
221,35.06772052691666,0.685719819500547
222,38.23623193904419,0.8299162206567956
223,40.12306392174138,0.966553368379111
224,40.12010071895568,0.9651960720146633
225,40.08218516099099,0.9478288336907054
226,38.38625908234492,0.8367438350554416
227,37.760745227683515,0.8082772035734418
228,36.08424558596164,0.7319810558143546
229,36.04815952773859,0.7303388083830336
230,36.561005634075784,0.7536780214272951
231,38.64569412272361,0.8485505146884229
232,40.00828145846663,0.9139772096170508
233,40.292880866463165,1.0443380960409314
234,40.788815408182415,1.2715011352118624
235,40.60458950990082,1.1871163799121753
236,40.536269474030235,1.1558223568525448
237,40.52909610645723,1.152536592619782
238,40.301889827128804,1.0484646545127065
239,37.99726978979176,0.8190412458017652
240,33.0369386177055,0.5933005712312662
241,32.7960392200613,0.5823374337629755
242,31.30852731217928,0.5146419654832419
243,31.677946234591268,0.5314539229617415
244,33.12495978051618,0.5973063434226831
245,35.08140675064489,0.6863426685139591
246,37.334644501645656,0.7888857028865405
247,39.812872842965334,0.9016678777254719
248,40.01745794608041,0.9181805038825361
249,40.04673087974329,0.9315889842704017
250,38.92031483863181,0.8610482821780229
251,37.44220265399919,0.7937805877290042
252,35.85524970427937,0.7215596377655519
253,36.05019521496271,0.730431450868232
254,37.008396238210395,0.7740384073108395
255,38.23181786312615,0.8297153396186601
256,40.078817715052324,0.9462863735688114
257,40.33121051463246,1.0618950085687542
258,40.54521190870254,1.159918443063255
259,40.572582041552835,1.1724553446858585
260,40.56922644688454,1.1709183130436704
261,40.320602916846155,1.0570361936471584
262,40.18462326310757,0.9947506522900612
263,38.957303703461534,0.8627316156105257
264,33.09364622720361,0.5958812888441184
265,32.21085763911594,0.5557062915577512
266,32.533601629944144,0.570394110510874
267,32.312707960702966,0.5603414176214421
268,33.51037054215095,0.6148460766178705
269,34.64999082529857,0.666709277389557
270,38.71249886392319,0.8515907446286661
271,40.09324018835774,0.9528925939322125
272,40.1116817332488,0.9613397518372442
273,40.10996270338116,0.960552349435695
274,39.96205005905581,0.9084568126216577
275,38.0152240401237,0.8198583292667057
276,36.596464501161435,0.7552917258953483
277,36.38321212032193,0.7455867818836712
278,37.011381844178814,0.774174279832639
279,38.930518398634945,0.8615126379716626
280,40.22948417101361,1.0152992112683805
281,40.23135837586594,1.0161576916412278
282,40.623791475314164,1.1959118487783462
283,40.744100177624304,1.2510193038080781
284,40.66580227824579,1.2151549158953832
285,40.389445045720436,1.0885693616411944
286,40.02297258098628,0.9207064848734753
287,38.98317667271803,0.863909073592761
288,33.62501797878244,0.6200635890752261
289,33.81262678847668,0.6286015148278599
290,32.770385673141746,0.5811699615144823
291,32.9963673179048,0.5914542040699863
292,33.74658502306268,0.6255960073008063
293,36.31105772706876,0.7423030935892572
294,40.01597498333295,0.9175012321312217
295,40.238552159825545,1.019452807609031
296,40.447131920191524,1.1149928603547448
297,40.36010981996753,1.0751323483335664
298,40.137776328205604,0.9732923927558847
299,40.01723977756839,0.9180805716977943
300,38.08003471388969,0.8228078108048806
301,37.95078372242894,0.8169257023348966
302,38.10638639523427,0.8240070545884948
303,40.01236219762097,0.9158463940161692
304,40.22812837375169,1.014678187724724
305,40.65064236690553,1.2082109117095126
306,40.71644623311968,1.2383524021299712
307,40.97645487796707,1.357449478468897
308,40.79946128935816,1.2763774858571608
309,40.66441800553764,1.2145208491608208
310,40.32537400699644,1.05922159362946
311,40.112224922930395,0.9615885601144184
312,32.98446673971743,0.5909126183462523
313,32.820369233341054,0.583444673062034
314,31.873247379310456,0.5403419206828205
315,32.229954356252435,0.5565753677663583
316,34.157912380309995,0.6443151838785377
317,36.02132247831052,0.7291174758890531
318,38.12579635582394,0.8248903862542428
319,40.03651605471174,0.9269100790852048
320,40.22291315814135,1.01228935587634
321,40.09709650655749,0.9546589822124649
322,39.734953610656035,0.8981218362509634
323,38.462462094356525,0.8402117727271454
324,37.616644258002665,0.8017192845608817
325,37.0175157335982,0.7744534281973823
326,36.23279780511568,0.7387415476035903
327,39.338093663350804,0.8800610598417509
328,40.17635507782266,0.9909634063135293
329,40.487444061277486,1.1334578546518315
330,40.8166226608045,1.2842382597419033
331,40.604674650419,1.1871553785647007
332,40.63952537751324,1.203118769734424
333,40.50025006881418,1.1393236521451817
334,40.06831927951791,0.9414775604656329
335,39.962709377273654,0.9084868176624682
336,33.72895271639925,0.6247935752327953
337,32.405406990841726,0.5645600757855007
338,32.38596405396957,0.5636752433957094
339,32.59718207560941,0.573287605359512
340,33.40006782947577,0.6098262890467557
341,35.55443411219525,0.7078697625692081
342,38.337861143520115,0.834541283858938
343,40.01038976244202,0.9149429191981717
344,40.17254368687169,0.989217596979722
345,40.12850291378757,0.9690447011242652
346,40.001586673800844,0.9109106604995014
347,38.51053044998383,0.842399324857912
348,36.197613396066586,0.7371403334996202
349,36.358555006973475,0.7444646565240651
350,37.88740317111116,0.8140413045169362
351,38.40809249247971,0.8377374559571545
352,40.081629459634186,0.9475742944350922
353,40.428940827127875,1.1066604220215477
354,40.706773450417415,1.2339217796767123
355,40.728313337635456,1.2437881346736608
356,40.74494298214479,1.2514053507965266
357,40.4759203304764,1.1281794045920963
358,40.1865200781789,0.995619489283861
359,39.09430081808205,0.8689662439036281
360,34.586495254166266,0.663819645112522
361,33.00410019354803,0.591806121009302
362,33.89172021957907,0.6322009931432641
363,33.196337056875976,0.6005546657534863
364,34.63436187465307,0.6659980164396032
365,37.59678441627612,0.8008154791671126
366,38.981640276521574,0.8638391534398998
367,40.17634773197507,0.9909600415447463
368,40.27657918132695,1.0368711018559518
369,40.28716372790821,1.0417193581627402
370,40.19651939693769,1.0001996817241963
371,40.00099479352433,0.9106395494734885
372,38.49004776654664,0.8414671744397811
373,37.23676125084886,0.7844311150178179
374,37.472603712553564,0.7951641154064181
375,40.066854616497494,0.9408066709124978
376,40.305071560980466,1.049922049129889
377,40.681648185475495,1.2224131408059575
378,40.95359770582925,1.3469797405238846
379,41.00083627139287,1.3686173866582072
380,40.95859832257453,1.3492702752659251
381,40.66328536020515,1.2140020404584886
382,40.37387018817644,1.0814352911606802
383,40.01525416729076,0.917171062019944
384,33.10561926271866,0.5964261720424487
385,32.58436879206893,0.572704483150622
386,31.62653809923345,0.5291143801466587
387,32.06326211426894,0.5489893381555174
388,32.84582901655193,0.5846033272802819
389,34.97728050500521,0.6816039669805883
390,38.14145779397512,0.8256031256844018
391,38.8830296482319,0.8593514632076023
392,40.04168541713982,0.9292779078629095
393,39.89019015294741,0.9051865261999024
394,37.90791950818566,0.8149749864849821
395,37.132151118383774,0.779670392184942
396,36.6447980220089,0.7574913454816121
397,35.841825955503325,0.7209487337757086
398,36.764392051914825,0.7629339734128863
399,38.920257757495506,0.8610456844615063
400,40.1590972292329,0.9830584410299846
401,40.344913119151826,1.0681714927119763
402,40.673355879403985,1.2186148462923125
403,40.66165627076752,1.2132558353112317
404,40.505288351741726,1.1416314398988985
405,40.3079291401432,1.0512309645464883
406,39.8420946519374,0.9029977387046438
407,37.78981762690216,0.8096002650351306
408,33.22269749870506,0.6017543082196906
409,32.799813848509515,0.5825092140620303
410,31.176141538660296,0.5086171956078179
411,31.909360237836367,0.5419853877743293
412,32.43195930291654,0.5657684501119778
413,35.107110497818155,0.6875124253355469
414,37.47264701702902,0.7951660861582015
415,38.80988299903575,0.8560226181447905
416,40.16304198727153,0.9848653392180817
417,40.02523637681989,0.9217434175699637
418,38.77703051121293,0.8545275278967488
419,36.77440147389551,0.7633894941415619
420,35.81562203377398,0.7197562144131179
421,36.037826291806795,0.7298685511423748
422,36.421732139514006,0.7473397969173895
423,38.33568026603861,0.8344420338821218
424,40.080518252842936,0.9470653056661816
425,40.42047787311802,1.102783962143233
426,40.52047078440262,1.1485857599857816
427,40.51460257382834,1.1458978235014048
428,40.627619829846736,1.197665428288314
429,40.305535865417426,1.0501347239853995
430,40.12573552903437,0.9677770992973931
431,38.32058835091662,0.8337552129860959
432,33.197227243642345,0.6005951774359047
433,33.032703947970774,0.5931078548239664
434,32.529184844717065,0.5701931061742668
435,31.931387559678946,0.5429878334416081
436,33.04315119032563,0.5935833004050717
437,35.55351279229808,0.7078278340430939
438,37.29408117681818,0.7870396986598666
439,40.03320123728807,0.9253917254782023
440,40.12730654114462,0.9684967020988073
441,40.10563232069383,0.9585688157043802
442,38.82049871537296,0.8565057308410752
443,36.694775294428425,0.7597657708773727
444,35.303767341726996,0.6964621198343148
445,35.480533470475436,0.7045066039142169
446,36.476379541536645,0.7498267561481631
447,38.20483468276676,0.8284873568237481
448,40.20218083897237,1.002792907786307
449,40.4332007553667,1.1086116840611444
450,40.50181884977222,1.1400422329663218
451,40.688436814440394,1.2255226753467932
452,40.5444692013653,1.1595782456344628
453,40.33532877951825,1.0637813816459845
454,40.092486426003845,0.9525473327480867
455,38.661807315492595,0.8492838131072107
456,33.33623394610217,0.606921260452233
457,31.765737299328613,0.5354492235752559
458,31.672967010958757,0.5312273225065208
459,32.70005118050359,0.5779690954305686
460,32.930761668730156,0.5884685438415604
461,35.55026019906035,0.7076798111458081
462,37.606591975580045,0.8012618132880308
463,40.02674821763702,0.9224359169340336
464,40.10321660031818,0.9574622939032996
465,40.05390485599919,0.9348750273106393
466,38.65423745870564,0.8489393150246822
467,37.57107019338176,0.7996452456038989
468,35.73517024522458,0.7160949183448746
469,36.16616413243578,0.7357091028538291
470,37.06950358055862,0.7768193532203636
471,38.37383809804298,0.8361785660687807
472,40.04268194625493,0.9297343684708497
473,40.36250654922473,1.0762301712443252
474,40.52546086361254,1.150871468005023
475,40.706618455587076,1.2338507842251885
476,40.409588825441816,1.0977962289733942
477,40.30743889718917,1.051006408541613
478,39.36696664363991,0.8813750459086496
479,37.316426408198936,0.7880566121340532
480,34.42043229433733,0.6562622536254547
481,32.9527306578462,0.5894683348334597
482,32.1101010434505,0.5511209400794187
483,31.66389637058633,0.5308145249723597
484,33.72991090828374,0.6248371817733406
485,37.37710979733528,0.7908182642745296
486,39.32830633533611,0.8796156464305026
487,40.12761711350471,0.968638959907583
488,40.319910742931356,1.0567191430751692
489,40.13771246055913,0.9732631381517856
490,40.05667091160866,0.9361420203226303
491,38.906092866313585,0.8604010516779897
492,37.50115808411569,0.7964636018468892
493,37.63126462681987,0.8023846457645526
494,38.14902607455633,0.8259475520350767
495,40.01433465098657,0.9167498771645674
496,40.19167308866329,0.9979798280464228
497,40.59958007041726,1.184821803910908
498,40.90329588628798,1.3239389695317867
499,40.77718824527825,1.2661753080309501
500,40.69521866836766,1.2286291065786064
501,40.6324920177162,1.1998971361262105
502,40.22383236047918,1.0127103969192752
503,40.05262923917924,0.9342907304543793
504,33.417053421271405,0.6105992896422611
505,32.16691527066956,0.5537065097788384
506,31.699378282898493,0.5324292782101019
507,32.27015111460504,0.558404689848144
508,32.63865214693753,0.5751748748887678
509,34.41216877603182,0.6558861875661745
510,37.23110928087114,0.784173898418531
511,40.00858270341061,0.9141151949986968
512,39.979331131533655,0.9092432603049098
513,40.09264270605273,0.95261891689454
514,38.693456762529706,0.8507241539385135
515,37.850211435827376,0.8123487386135435
516,34.90909766538462,0.6785010208916858
517,35.39438682664584,0.7005861395711283
518,35.61244001056134,0.7105095642622715
519,37.63042001795813,0.8023462082958466
520,40.064640634154074,0.9397925553075299
521,40.30636297850309,1.0505135835050967
522,40.51644738450838,1.1467428398604615
523,40.60686930114875,1.1881606393153608
524,40.55099342841065,1.16256667075751
525,40.248839064509156,1.0241647289111602
526,40.091743368613606,0.9522069749773614
527,38.39285893930371,0.8370441892274235
528,33.623597273817154,0.6199989339370703
529,32.74426036543983,0.579981019812932
530,32.8394687850861,0.5843138782713929
531,32.18400972080239,0.5544844644295503
532,33.19530616508017,0.6005077506985591
533,35.10901708244732,0.6875991924656808
534,37.64145233434846,0.8028482801248492
535,39.88486143531702,0.904944020554463
536,40.126033486929046,0.9679135790446318
537,40.135458012105886,0.9722304870270647
538,40.00031706141601,0.910329113977434
539,38.01379464614615,0.8197932786986036
540,36.358046435784175,0.7444415118590504
541,36.87738048851425,0.7680759861156172
542,37.52048804980954,0.7973432930093886
543,38.753272956801666,0.8534463407395034
544,40.094107400339965,0.9532898207694566
545,40.455875731170266,1.1189979668935703
546,40.65719955316112,1.2112144338135937
547,40.61158266289044,1.19031959677423
548,40.636985702248225,1.2019554703407065
549,40.4350569617428,1.1094619202238898
550,40.07744597699798,0.945658048338044
551,38.90451644649792,0.8603293100824697
552,32.67912337857135,0.5770166880284078
553,31.9220669457861,0.5425636598139632
554,30.925145890938097,0.49719458593410987
555,31.234550071379175,0.5112753208658313
556,31.24001975083243,0.5115242415702412
557,33.57539732686617,0.617805393191201
558,36.41614086469387,0.747085342505815
559,38.18730090152118,0.8276894085681115
560,40.03030535373043,0.9240652647163493
561,40.06393778950496,0.9394706170009011
562,37.381127963527334,0.7910011277800626
563,35.95174835812868,0.7259512137429124
564,35.33903685198874,0.6980672068258975
565,35.67296575693277,0.7132640422075457
566,35.02144842163868,0.6836140132757468
567,37.27086796260842,0.7859832839865581
568,40.04961320821563,0.9329092361193568
569,40.091064654826496,0.9518960898228983
570,40.313114466817424,1.0536061057542925
571,40.45300188920575,1.117681602293328
572,40.36766866481136,1.0785946806030486
573,40.25255746011304,1.025867941684544
574,39.56927368655458,0.8905818764112012
575,36.1902836850618,0.736806764258127
576,33.25191854485671,0.6030841344835192
577,33.19876854027754,0.600665320603784
578,31.948800300527637,0.5437802732463178
579,32.05925724911904,0.5488070799696955
580,33.62075982980285,0.6198698041464129
581,35.9134062000134,0.7242062930234772
582,38.567958953926606,0.8450128497960389
583,39.73692960849411,0.8982117623203006
584,40.233071930771004,1.016942586233713
585,40.08714891156258,0.9501024818653607
586,40.00714499661238,0.9134566527552181
587,37.328089479588826,0.7885873891148188
588,37.075244906494675,0.7770806363373114
589,36.1384811802061,0.734449274004982
590,36.58613707977443,0.7548217332699378
591,39.37014410317204,0.8815196495315368
592,40.16475036221635,0.9856478611274581
593,40.3871514167525,1.0875187638641581
594,40.77439453059306,1.2648956457669198
595,40.71083740009904,1.2357832736503223
596,40.66171364378825,1.213282115049098
597,40.45104677828877,1.116786062861293
598,40.1085885951247,0.9599229385327909
599,39.18506249827648,0.8730967348328509
600,32.63809267920753,0.5751494139631983
601,32.555889965068374,0.5714084346822736
602,31.19473887355641,0.5094635453330715
603,30.82112410276259,0.49246063817576013
604,33.332561492998764,0.606754130070787
605,35.890947043729355,0.7231841949187428
606,37.17358757353398,0.7815561318690295
607,38.57919292595709,0.8455240988107292
608,40.06679116500679,0.940777606928737
609,40.0266881710435,0.9224084125649558
610,38.80448122514912,0.8557767877679989
611,36.60209380417197,0.7555479109392247
612,36.26617019160372,0.740260298020948
613,35.94006843755494,0.7254196699693669
614,35.634172879457296,0.7114986096132214
615,38.371939563661314,0.8360921652989239
616,40.164872704148394,0.9857038999042785
617,40.319881986542654,1.0567059711984306
618,40.498485528414946,1.1385154036242358
619,40.59614804061202,1.1832497611199775
620,40.57022020696236,1.171373505292834
621,40.1887267063248,0.9966302362953592
622,40.04910571613476,0.9326767791441957
623,37.74022991771133,0.8073435683479941
624,34.28637837563606,0.6501615678069885
625,34.21578538195375,0.646948937548857
626,32.539582055663345,0.5706662748662835
627,33.323177883346744,0.6063270895569048
628,34.41043988609428,0.6558075071782694
629,36.135791115559655,0.734326851330596
630,39.61543681863077,0.8926827233533987
631,40.29245503931446,1.044143045724565
632,40.31710566116931,1.0554342741164935
633,40.17688670270009,0.9912069173269699
634,40.120668025674846,0.9654559271117076
635,38.754974343551226,0.8535237694794859
636,37.75967870608092,0.8082286670347184
637,37.56971207202463,0.79958343859532
638,37.430229281677995,0.7932356892028978
639,39.21681403421002,0.8745417216475662
640,40.320914962737874,1.0571791264077532
641,40.5484028899851,1.1613800734703041
642,40.61422145383534,1.191528296149561
643,40.99310505450798,1.3650760992980364
644,40.85405758731797,1.3013853446141537
645,40.53345496806347,1.154533171132676
646,40.197134496716856,1.0004814284538068
647,40.06472709236789,0.939832157531129
648,34.332534557526955,0.652262098451854
649,32.76877120534857,0.5810964883861649
650,32.2200084561745,0.5561227378682907
651,32.133473552245334,0.5521846041209326
652,33.62044614522979,0.6198555286142621
653,35.72078430398051,0.7154402257511536
654,38.85579991777594,0.8581122601164671
655,40.02954661511626,0.9237177241539705
656,40.15181176210103,0.9797213295440248
657,40.10572571123673,0.9586115932844204
658,40.02373819304398,0.9210571738197476
659,38.76179776713657,0.8538342979884905
660,36.483184987548015,0.7501364665122622
661,36.19576310198545,0.7370561281069683
662,37.27148747447326,0.7860114774723194
663,38.67184725578335,0.8497407226995851
664,40.19249442429465,0.9983560412005874
665,40.25005074945297,1.0247197417428933
666,40.57266892012045,1.1724951394527012
667,40.661194164364034,1.2130441672659409
668,40.45502893677353,1.118610092340509
669,40.342603375917236,1.0671135137878693
670,40.0728492343884,0.9435525083249274
671,38.65134208436396,0.8488075488715064
672,33.77633685867178,0.6269499893651299
673,32.67841900036666,0.5769846323439055
674,32.51138366584638,0.5693829888681823
675,33.050374472529015,0.5939120261575741
676,33.38971100390182,0.6093549582604909
677,35.573111908218635,0.7087197740155278
678,39.171267597932655,0.8724689400342353
679,40.12433751557472,0.9671367386054487
680,40.30512175469336,1.0499450403825843
681,40.21502101636743,1.0086743567986014
682,40.093745097227924,0.9531238676665634
683,38.05000953026348,0.8214413888925648
684,37.33412923503906,0.7888622535184803
685,36.91282756522902,0.7696891540133932
686,37.104789738354,0.7784251978277872
687,38.60100108344008,0.8465165704846077
688,40.256718977708545,1.0277741266848504
689,40.47594799471554,1.128192076209237
690,40.652745733967805,1.2091743599353686
691,40.81849744789318,1.2850970068083771
692,40.828401177698765,1.2896334146858448
693,40.331675142450806,1.062107831549247
694,40.11181339505171,0.961400059585095
695,38.92967457606187,0.8614742362863201
696,34.226857814994474,0.6474528350542932
697,33.60491065810962,0.6191485211140318
698,32.303746833522524,0.5599336039444024
699,32.428871157897106,0.5656279111205935
700,34.20942971112744,0.6466596960909979
701,36.302983939337565,0.741935662015528
702,39.48181571276311,0.8866017344982261
703,40.16135591574273,0.9840930333984215
704,40.31760162626205,1.0556614511495759
705,40.26287923415347,1.0305958349112057
706,40.13279342799095,0.9710099730786369
707,39.39414168598584,0.8826117601879652
708,36.76983292037414,0.7631815829521782
709,36.1347153836044,0.7342778956361452
710,38.58742210688928,0.845898602203819
711,40.05416380737921,0.93499364010635
712,40.17932201617016,0.992322413753733
713,40.40203289986202,1.0943352338741101
714,40.789406921840865,1.2717720783083042
715,40.95289073081851,1.346655910303265
716,40.9304429039551,1.3363736731447096
717,40.58222279668817,1.176871296897724
718,40.22181597284862,1.011786789661109
719,39.259544699126536,0.8764863597752344
720,33.03620148526316,0.5932670249278017
721,32.022812800372506,0.5471485224744438
722,32.60904205423053,0.5738273434297012
723,32.63428744784943,0.5749762409503744
724,33.51950420472396,0.6152617422415958
725,34.755946937230334,0.6715312546633614
726,38.33000802008698,0.8341838945396003
727,40.06622790020934,0.9405196032357407
728,40.172428836191145,0.9891649895740106
729,40.17926843795455,0.9922978722280514
730,39.81220470998501,0.9016374715319239
731,38.048558313482346,0.8213753451862561
732,36.749764783861266,0.7622682982305286
733,36.29734613507296,0.7416790900864294
734,35.925814966461985,0.7247710059854782
735,38.54459214875982,0.8439494453220407
736,40.06201326237169,0.9385890864847087
737,40.281698022011525,1.0392157891263898
738,40.72441923303157,1.2420044383140476
739,40.818150317481724,1.2849380035677873
740,40.69941421727394,1.2305508796360671
741,40.39018473660697,1.08890817738339
